Ce,Ti,Hf,Sn,Ge,Y,Sc,Yb,Er,Sm,Nd,Gd,La,In,Nb,Ta,Zr,en_p,ea,valence,pettifor,rad_ionic,rad_slater,rad_clementi,T,a,c,ref
5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,1.3151,0.42494,3.96,0.753125,0.85366,1.575,2.0384,25,5.111891199,5.193045843,Urabe1988
5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,93,1.3173,0.42732,3.98,0.755125,0.85008,1.57,2.0372,600,5.139121619,5.238847763,Urabe1989
5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,93,1.3173,0.42732,3.98,0.755125,0.85008,1.57,2.0372,800,5.150879838,5.252803795,Urabe1990
5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,93,1.3173,0.42732,3.98,0.755125,0.85008,1.57,2.0372,1000,5.161814272,5.267859524,Urabe1991
5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,92,1.3162,0.42613,3.97,0.754125,0.85187,1.5725,2.0378,450,5.133942588,5.224327632,Urabe1992
5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,92,1.3162,0.42613,3.97,0.754125,0.85187,1.5725,2.0378,600,5.142692669,5.235551045,Urabe1993
5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,92,1.3162,0.42613,3.97,0.754125,0.85187,1.5725,2.0378,750,5.150893693,5.245674759,Urabe1994
3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,1.3204,0.42465,3.97,0.755275,0.84927,1.5665,2.0474,550,5.131717461,5.225948678,Urabe1995
3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,1.3204,0.42465,3.97,0.755275,0.84927,1.5665,2.0474,700,5.140467542,5.236621845,Urabe1996
3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,1.3204,0.42465,3.97,0.755275,0.84927,1.5665,2.0474,850,5.148118717,5.246746746,Urabe1997
7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,91,1.3131,0.4288,3.98,0.753975,0.85268,1.576,2.0276,450,5.137239703,5.232844948,Urabe1998
7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,91,1.3131,0.4288,3.98,0.753975,0.85268,1.576,2.0276,600,5.145165604,5.243792842,Urabe1999
7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,91,1.3131,0.4288,3.98,0.753975,0.85268,1.576,2.0276,750,5.153640958,5.254466009,Urabe2000
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1.3069,0.43414,4,0.753675,0.8543,1.583,2.0072,25,5.122,5.218,Li1994_II
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1.2964,0.43784,4,0.7508,0.8608,1.598,1.9832,25,5.139,5.231,Li1994_II
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1.2775,0.4445,4,0.745625,0.8725,1.625,1.94,25,5.169,5.253,Li1994_II
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,95,1.364,0.4647,4,0.818,0.8175,1.535,2.0195,25,5.076,5.187,Li1994_II
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,90,1.398,0.5034,4,0.876,0.795,1.52,1.979,25,5.063,5.188,Li1994_II
0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,85,1.432,0.5421,4,0.934,0.7725,1.505,1.9385,25,5.042,5.204,Li1994_II
0,0,0,0,0,5.825242718,0,0,0,0,0,0,0,0,0,0,94.17475728,1.323592233,0.419067961,3.941747573,0.754174757,0.850427184,1.564563107,2.063495146,25,5.106,5.1808,Li1994_I
0,0,0,0,0,0,0,0,0,0,0,5.825242718,0,0,0,0,94.17475728,1.322427184,0.43031068,3.941747573,0.75592233,0.852407767,1.564563107,2.075728155,25,5.1079,5.1903,Li1994_I
0,0,0,0,0,9.090909091,0,0,0,0,0,0,0,0,9.090909091,0,81.81818182,1.344545455,0.457636364,4,0.756363636,0.847181818,1.563636364,2.058181818,25,5.105,5.227,Li1994_III
0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,16.66666667,0,66.66666667,1.356666667,0.484,4,0.753333333,0.853166667,1.575,2.056666667,25,5.114,5.249,Li1994_III
0,3.921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.07843137,1.338235294,0.412392157,4,0.761176471,0.836078431,1.544117647,2.048235294,25,5.0961,5.1805,Kim1993
0,3.921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.07843137,1.338235294,0.412392157,4,0.761176471,0.836078431,1.544117647,2.048235294,300,5.1081,5.1966,Kim1993
0,3.921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.07843137,1.338235294,0.412392157,4,0.761176471,0.836078431,1.544117647,2.048235294,500,5.1194,5.2107,Kim1993
0,3.921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.07843137,1.338235294,0.412392157,4,0.761176471,0.836078431,1.544117647,2.048235294,700,5.1299,5.2241,Kim1993
0,3.921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.07843137,1.338235294,0.412392157,4,0.761176471,0.836078431,1.544117647,2.048235294,900,5.1406,5.2364,Kim1993
0,3.915810083,0,0,0,0,0,0,0,0,0,0,0,0,0.293685756,0,95.79050416,1.339016153,0.413783651,4.002936858,0.761350954,0.835790504,1.543832599,2.048017621,25,5.0957,5.1825,Kim1993
0,3.915810083,0,0,0,0,0,0,0,0,0,0,0,0,0.293685756,0,95.79050416,1.339016153,0.413783651,4.002936858,0.761350954,0.835790504,1.543832599,2.048017621,300,5.1074,5.1977,Kim1993
0,3.915810083,0,0,0,0,0,0,0,0,0,0,0,0,0.293685756,0,95.79050416,1.339016153,0.413783651,4.002936858,0.761350954,0.835790504,1.543832599,2.048017621,500,5.1187,5.2117,Kim1993
0,3.915810083,0,0,0,0,0,0,0,0,0,0,0,0,0.293685756,0,95.79050416,1.339016153,0.413783651,4.002936858,0.761350954,0.835790504,1.543832599,2.048017621,700,5.1301,5.2255,Kim1993
0,3.915810083,0,0,0,0,0,0,0,0,0,0,0,0,0.293685756,0,95.79050416,1.339016153,0.413783651,4.002936858,0.761350954,0.835790504,1.543832599,2.048017621,900,5.1412,5.2385,Kim1993
0,3.910068426,0,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,95.50342131,1.339794721,0.415171065,4.005865103,0.761524927,0.835503421,1.543548387,2.047800587,25,5.0949,5.1831,Kim1993
0,3.910068426,0,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,95.50342131,1.339794721,0.415171065,4.005865103,0.761524927,0.835503421,1.543548387,2.047800587,300,5.107,5.1988,Kim1993
0,3.910068426,0,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,95.50342131,1.339794721,0.415171065,4.005865103,0.761524927,0.835503421,1.543548387,2.047800587,500,5.1191,5.2158,Kim1993
0,3.910068426,0,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,95.50342131,1.339794721,0.415171065,4.005865103,0.761524927,0.835503421,1.543548387,2.047800587,700,5.1299,5.2277,Kim1993
0,3.910068426,0,0,0,0,0,0,0,0,0,0,0,0,0.586510264,0,95.50342131,1.339794721,0.415171065,4.005865103,0.761524927,0.835503421,1.543548387,2.047800587,900,5.1436,5.2455,Kim1993
0,3.904343582,0,0,0,0,0,0,0,0,0,0,0,0,0.878477306,0,95.21717911,1.34057101,0.416554417,4.008784773,0.761698389,0.835217179,1.543265007,2.047584187,25,5.0942,5.1855,Kim1993
0,3.904343582,0,0,0,0,0,0,0,0,0,0,0,0,0.878477306,0,95.21717911,1.34057101,0.416554417,4.008784773,0.761698389,0.835217179,1.543265007,2.047584187,500,5.1209,5.22,Kim1993
0,3.904343582,0,0,0,0,0,0,0,0,0,0,0,0,0.878477306,0,95.21717911,1.34057101,0.416554417,4.008784773,0.761698389,0.835217179,1.543265007,2.047584187,700,5.1321,5.2339,Kim1993
0,3.904343582,0,0,0,0,0,0,0,0,0,0,0,0,0.878477306,0,95.21717911,1.34057101,0.416554417,4.008784773,0.761698389,0.835217179,1.543265007,2.047584187,900,5.1445,5.2495,Kim1993
0,0,0,0,0,3.891953302,0,0,0,0,0,0,0,0,0,0,96.1080467,1.325718851,0.421368576,3.961080467,0.756108047,0.846966596,1.559729883,2.062335172,25,5.096667525,5.175075283,Yoshimura1990
0,0,0,0,0,4.715947433,0,0,0,0,0,0,0,0,0,0,95.28405257,1.324812458,0.420388023,3.952840526,0.755284053,0.848441546,1.561789869,2.062829568,25,5.097855782,5.173868716,Yoshimura1990
0,0,0,0,0,5.575078739,0,0,0,0,0,0,0,0,0,0,94.42492126,1.323867413,0.419365656,3.944249213,0.754424921,0.849979391,1.563937697,2.063345047,25,5.100909636,5.171674195,Yoshimura1990
0,0,0,0,0,5.676726079,0,0,0,0,0,0,0,0,0,0,94.32327392,1.323755601,0.419244696,3.943232739,0.754323274,0.85016134,1.564191815,2.063406036,25,5.101821784,5.165904024,Yoshimura1990
0,0,0,0,0,6.61703953,0,0,0,0,0,0,0,0,0,0,93.38296047,1.322721257,0.418125723,3.933829605,0.75338296,0.851844501,1.566542599,2.063970224,25,5.101969093,5.168939904,Yoshimura1990
0,0,0,0,0,6.935054783,0,0,0,0,0,0,0,0,0,0,93.06494522,1.32237144,0.417747285,3.930649452,0.753064945,0.852413748,1.567337637,2.064161033,25,5.107077432,5.165931348,Yoshimura1990
0,0,0,0,0,7.590558432,0,0,0,0,0,0,0,0,0,0,92.40944157,1.321650386,0.416967235,3.924094416,0.752409442,0.8535871,1.568976396,2.064554335,25,5.106837151,5.166858915,Yoshimura1990
0,0,0,0,0,8.39123783,0,0,0,0,0,0,0,0,0,0,91.60876217,1.320769638,0.416014427,3.916087622,0.751608762,0.855020316,1.570978095,2.065034743,25,5.109934144,5.158454927,Yoshimura1990
0,0,0,0,0,8.468761839,0,0,0,0,0,0,0,0,0,0,91.53123816,1.320684362,0.415922173,3.915312382,0.751531238,0.855159084,1.571171905,2.065081257,25,5.108053447,5.163448068,Yoshimura1990
