,Ce,Ti,Hf,Sn,Ge,Y,Sc,Yb,Er,Sm,Nd,Gd,La,In,Nb,Ta,Zr,en_p,ea,valence,pettifor,rad_ionic,rad_slater,rad_clementi,T,tetr_a,tetr_c,ref,mono_a,mono_b,mono_c,mono_beta
411,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,1665.842633,5.200786691,5.373654335,Gurak2018,,,,
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,5.887600357,0.0,0.0,94.11239964,1.356494202,0.418581624,3.9411239960000004,0.809455843,0.84471008,1.55,2.030561998,25.0,5.086661839,5.179908129,Sheu1992,,,,
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,7.671721677000001,0.0,0.0,92.32827832,1.3645227480000002,0.41633363100000004,3.9232827830000003,0.824442462,0.846137377,1.55,2.021641392,25.0,5.086673193,5.176543323,Sheu1992,,,,
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,14.73684211,0.0,0.0,85.26315789,1.396315789,0.407431579,3.8526315789999996,0.8837894740000001,0.851789474,1.55,1.986315789,25.0,5.103861928,5.150355434,Sheu1992,,,,
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,18.05530776,0.0,0.0,81.94469224,1.411248885,0.40325031200000006,3.819446922,0.911664585,0.8544442459999999,1.55,1.9697234609999998,25.0,5.109338021,5.141026333,Sheu1992,,,,
416,0.0,0.0,0.0,0.0,0.0,0.0,12.16,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,87.84,1.333648,0.3970592,3.8784,0.749056,0.843648,1.55608,2.033248,25.0,5.083239378,5.133498446,Sheu1992,,,,
417,0.0,0.0,0.0,0.0,0.0,0.0,13.93777778,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,86.06222222,1.334181333,0.392828089,3.860622222,0.747456,0.844181333,1.556968889,2.029336889,25.0,5.084028094,5.119520322,Sheu1992,,,,
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302222222,0.0,0,0,0.0,0,0.0,0.0,0.0,95.69777778,1.320104889,0.429183644,3.956977778,0.755052444,0.846238222,1.558604444,2.066883556,25.0,5.089147035,5.171530455,Sheu1992,,,,
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8488888889999995,0.0,0,0,0.0,0,0.0,0.0,0.0,94.15111111,1.316547556,0.43032817799999995,3.941511111,0.753273778,0.8484808890000001,1.561697778,2.069358222,25.0,5.095115486,5.164545769,Sheu1992,,,,
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03111111,0.0,0,0,0.0,0,0.0,0.0,0.0,86.96888889,1.300028444,0.43564302200000005,3.869688889,0.745014222,0.8588951109999999,1.5760622219999998,2.080849778,25.0,5.117960161,5.148270812,Sheu1992,,,,
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.921568627,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.326470588,0.428901961,3.9607843139999996,0.756862745,0.8464313729999999,1.5578431369999999,2.0678431369999997,25.0,5.095646544,5.173802479,Khor1997,,,,
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.825242717999999,0,0,0.0,0,0.0,0.0,0.0,94.17475728,1.324757282,0.43031068,3.9417475730000002,0.755339806,0.849553398,1.561650485,2.071650485,25.0,5.09877221,5.167971844,Khor1997,,,,
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692307692000001,0,0,0.0,0,0.0,0.0,0.0,92.30769231,1.323076923,0.43169230799999997,3.923076923,0.7538461540000001,0.852615385,1.565384615,2.075384615,25.0,5.101594746,5.1629177,Khor1997,,,,
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523809523999999,0,0,0.0,0,0.0,0.0,0.0,90.47619048,1.321428571,0.433047619,3.904761905,0.752380952,0.855619048,1.569047619,2.0790476190000002,25.0,5.111746724,5.158979638,Khor1997,,,,
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32075472,0,0,0.0,0,0.0,0.0,0.0,88.67924528,1.319811321,0.434377358,3.886792453,0.7509433959999999,0.858566038,1.572641509,2.082641509,25.0,5.115353139,5.152426131,Khor1997,,,,
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3192,0.43488000000000004,3.88,0.7504,0.8596799999999999,1.574,2.084,20.0,5.118408995,5.15748623,Yashima1993,,,,
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3192,0.43488000000000004,3.88,0.7504,0.8596799999999999,1.574,2.084,900.0,5.170487259,5.210440651,Yashima1993,,,,
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0,0.0,0.0,0.0,96.0,1.3264,0.42896000000000006,3.96,0.7568,0.8465600000000001,1.558,2.068,25.0,5.093625823,5.1752036519999995,Yashima1993,,,,
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3246,0.43044,3.94,0.7552,0.8498399999999999,1.5619999999999998,2.072,25.0,5.101219894,5.169872676000001,Yashima1993,,,,
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3228,0.43191999999999997,3.92,0.7536,0.8531200000000001,1.5659999999999998,2.076,25.0,5.106792595,5.166022446,Yashima1993,,,,
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.321,0.4334,3.9,0.752,0.8564,1.57,2.08,25.0,5.112769136,5.1620368789999995,Yashima1993,,,,
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3192,0.43488000000000004,3.88,0.7504,0.8596799999999999,1.574,2.084,25.0,5.11739882,5.157920318,Yashima1993,,,,
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0.0,0,0.0,0.0,0.0,86.0,1.3174,0.43636,3.86,0.7488,0.8629600000000001,1.578,2.088,25.0,5.125664511,5.152993181,Yashima1993,,,,
434,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3318,0.41172,3.94,0.7546,0.8418,1.5530000000000002,2.0468,25.0,5.086219077,5.1608,Fujimori1998,,,,
435,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3324,0.40696,3.92,0.7528,0.8424,1.554,2.0424,25.0,5.085794813,5.1474,Fujimori1998,,,,
436,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.3330000000000002,0.4022,3.9,0.7509999999999999,0.843,1.555,2.0380000000000003,25.0,5.084946285,5.1394,Fujimori1998,,,,
437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3336,0.39744,3.88,0.7492,0.8436,1.556,2.0336,25.0,5.084946285,5.1331,Fujimori1998,,,,
438,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,86.0,1.3342,0.39268000000000003,3.86,0.7474,0.8442,1.557,2.0292,25.0,5.084522021000001,5.1273,Fujimori1998,,,,
439,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,84.0,1.3348,0.38792,3.84,0.7456,0.8448,1.558,2.0248,25.0,5.085087706,5.111000000000001,Fujimori1998,,,,
440,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.64,1.351168,0.45200640000000003,4.0,0.796288,0.838992,1.54664,2.039504,1180.0,5.1449,5.2847,Gaillard-Allemand2002,,,,
441,0.0,0.0,0.0,6.78,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.22,1.372714,0.4784772,4.0,0.833224,0.837966,1.54322,2.018642,1180.0,5.144,5.2937,Gaillard-Allemand2002,,,,
442,0.0,0.0,0.0,10.77,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,89.23,1.397851,0.5093598,4.0,0.876316,0.8367690000000001,1.5392299999999999,1.994303,1180.0,5.1414,5.3042,Gaillard-Allemand2002,,,,
443,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,86.2,1.4169399999999999,0.532812,4.0,0.90904,0.83586,1.5362,1.9758200000000001,1180.0,5.1393,5.3103,Gaillard-Allemand2002,,,,
444,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0,0,0.0,0,0.0,7.05,0.0,85.89,1.341269,0.4505221,3.9999,0.75717,0.8455874,1.5606,2.058596,600.0,5.12,5.237,Jiang2018,,,,
445,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0,0,0.0,0,0.0,7.05,0.0,85.89,1.341269,0.4505221,3.9999,0.75717,0.8455874,1.5606,2.058596,700.0,5.126,5.249,Jiang2018,,,,
446,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0,0,0.0,0,0.0,7.05,0.0,85.89,1.341269,0.4505221,3.9999,0.75717,0.8455874,1.5606,2.058596,800.0,5.132000000000001,5.257000000000001,Jiang2018,,,,
447,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0,0,0.0,0,0.0,7.05,0.0,85.89,1.341269,0.4505221,3.9999,0.75717,0.8455874,1.5606,2.058596,900.0,5.138,5.265,Jiang2018,,,,
448,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0,0,0.0,0,0.0,7.05,0.0,85.89,1.341269,0.4505221,3.9999,0.75717,0.8455874,1.5606,2.058596,1000.0,5.143,5.273,Jiang2018,,,,
449,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0,0,0.0,0,0.0,7.05,0.0,85.89,1.341269,0.4505221,3.9999,0.75717,0.8455874,1.5606,2.058596,1100.0,5.148,5.278,Jiang2018,,,,
450,0.0,0.970873786,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.20388349999999,1.325631068,0.415699029,3.9417475730000002,0.7544660190000001,0.849456311,1.563106796,2.060582524,25.0,5.088666667,5.1655,Capel1999,,,,
451,0.0,4.854368932,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,89.32038835,1.333786408,0.40222330100000003,3.9417475730000002,0.755631068,0.8455728159999999,1.5572815530000002,2.048932039,25.0,5.081166667,5.175166667,Capel1999,,,,
452,0.0,9.708737864,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,84.46601942,1.3439805830000002,0.385378641,3.9417475730000002,0.757087379,0.840718447,1.55,2.034368932,25.0,5.0673333330000006,5.182,Capel1999,,,,
453,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,25.0,5.1006800000000005,5.1767199999999995,Schubert1986,,,,
454,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,600.0,5.125,5.20836,Schubert1986,,,,
455,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,800.0,5.13638,5.2293400000000005,Schubert1986,,,,
456,0.0,0.0,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.17475728,1.323592233,0.419067961,3.9417475730000002,0.754174757,0.8504271840000001,1.564563107,2.0634951459999997,25.0,5.10239,5.17454,Schubert1986,,,,
457,0.0,0.0,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.17475728,1.323592233,0.419067961,3.9417475730000002,0.754174757,0.8504271840000001,1.564563107,2.0634951459999997,600.0,5.13008,5.207269999999999,Schubert1986,,,,
458,0.0,0.0,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.17475728,1.323592233,0.419067961,3.9417475730000002,0.754174757,0.8504271840000001,1.564563107,2.0634951459999997,800.0,5.14241,5.22139,Schubert1986,,,,
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1199.313944,5.147632823,5.2747983960000004,Krogstad2015,,,,
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1245.05837,5.149932681,5.278027176,Krogstad2015,,,,
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1290.8027960000002,5.151942467,5.2807384619999995,Krogstad2015,,,,
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1336.5472220000001,5.154573836,5.2838631519999995,Krogstad2015,,,,
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1382.291647,5.1571016080000005,5.287240421,Krogstad2015,,,,
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1428.036073,5.1593185880000005,5.290078984,Krogstad2015,,,,
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1473.780499,5.161825641,5.293228339,Krogstad2015,,,,
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1519.524925,5.164063341,5.295865233,Krogstad2015,,,,
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1565.269351,5.166570393,5.298580862,Krogstad2015,,,,
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1611.013776,5.168973848,5.301619713,Krogstad2015,,,,
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1656.758202,5.1710665119999994,5.304108348,Krogstad2015,,,,
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1700.743227,5.173257593,5.306085904,Krogstad2015,,,,
471,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,21.21903989,5.103185477,5.1716441,Krogstad2015,,,,
472,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,474.4407355,5.124841438,5.1999740789999995,Krogstad2015,,,,
473,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,703.1628645,5.1377082110000005,5.214701656,Krogstad2015,,,,
474,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,931.8849935000001,5.15036779,5.228304462,Krogstad2015,,,,
475,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1069.118271,5.159152833,5.2378452719999995,Krogstad2015,,,,
476,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1160.6071220000001,5.165037154,5.243407554,Krogstad2015,,,,
477,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1206.351548,5.168124351,5.246119236,Krogstad2015,,,,
478,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1252.095974,5.171356584,5.24854341,Krogstad2015,,,,
479,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1297.8404,5.174733853,5.251492477,Krogstad2015,,,,
480,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1389.3292509999999,5.180991124,5.256568741000001,Krogstad2015,,,,
481,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1526.5625289999998,5.188242928999999,5.26281358,Krogstad2015,,,,
482,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1663.795806,5.193526386,5.271583429,Krogstad2015,,,,
483,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.02,1.3234219999999999,0.4188838,3.9402,0.75402,0.8507041999999999,1.56495,2.063588,1753.525257,5.19635459,5.275940843,Krogstad2015,,,,
484,0.0,0.0,0.0,0.0,0.0,13.79310345,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,13.79310345,72.41379309999999,1.338275862,0.395241379,4.0,0.7558620690000001,0.850896552,1.570689655,2.06,25.0,5.109795642,5.238970022,Sheu1993,,,,
485,0.0,0.0,0.0,0.0,0.0,15.25423729,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,15.25423729,69.49152542,1.3391525420000001,0.391983051,4.0,0.7554237290000001,0.852050847,1.572881356,2.06,25.0,5.114705628,5.247099306,Sheu1993,,,,
486,0.0,0.0,0.0,0.0,0.0,16.66666667,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,16.66666667,66.66666667,1.34,0.38883333299999995,4.0,0.755,0.853166667,1.575,2.06,25.0,5.1147866639999995,5.251606879,Sheu1993,,,,
487,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,20.0,60.0,1.3419999999999999,0.3814,4.0,0.754,0.8558,1.58,2.06,25.0,5.119816127,5.262272193,Sheu1993,,,,
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,100.0,1.33,0.426,4.0,0.76,0.84,1.55,2.06,1200.0,5.147384839,5.274547156000001,Sheu1993,,,,
489,0.0,0.0,0.0,0.0,0.0,1.960784314,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.960784314,96.07843137,1.331176471,0.42162745100000004,4.0,0.759411765,0.84154902,1.552941176,2.06,1200.0,5.151087587,5.279055768,Sheu1993,,,,
490,0.0,0.0,0.0,0.0,0.0,3.8461538460000004,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,3.8461538460000004,92.30769231,1.332307692,0.41742307700000003,4.0,0.7588461540000001,0.843038462,1.555769231,2.06,1200.0,5.152777233999999,5.285977815,Sheu1993,,,,
491,0.0,0.0,0.0,0.0,0.0,5.660377358,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,5.660377358,88.67924528,1.3333962259999999,0.413377358,4.0,0.758301887,0.844471698,1.558490566,2.06,1200.0,5.156481021,5.289277112,Sheu1993,,,,
492,0.0,0.0,0.0,0.0,0.0,7.407407407000001,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,7.407407407000001,85.18518519,1.334444444,0.40948148100000004,4.0,0.757777778,0.845851852,1.561111111,2.06,1200.0,5.157402206,5.296638973,Sheu1993,,,,
493,0.0,0.0,0.0,0.0,0.0,11.50442478,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,11.50442478,76.99115044,1.336902655,0.40034513299999996,4.0,0.756548673,0.8490884959999999,1.5672566369999998,2.06,1200.0,5.160783578999999,5.308469967,Sheu1993,,,,
494,0.0,0.0,0.0,0.0,0.0,16.66666667,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,16.66666667,66.66666667,1.34,0.38883333299999995,4.0,0.755,0.853166667,1.575,2.06,1200.0,5.162270288,5.3163963139999995,Sheu1993,,,,
495,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,20.0,60.0,1.3419999999999999,0.3814,4.0,0.754,0.8558,1.58,2.06,1200.0,5.162069428,5.324646114,Sheu1993,,,,
496,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,0.0,0,0.0,8.0,0.0,84.0,1.3428,0.45383999999999997,4.0,0.7568,0.8463200000000001,1.5619999999999998,2.0584,25.0,5.103,5.2379999999999995,Song2011,,,,
497,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,2,0.0,0,0.0,8.0,0.0,84.0,1.3412,0.4577,4.0,0.75755,0.8481200000000001,1.5630000000000002,2.0572,25.0,5.1067,5.236000000000001,Song2011,,,,
498,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2,0,0.0,0,0.0,8.0,0.0,84.0,1.3418,0.4577,4.0,0.75745,0.84752,1.5630000000000002,2.0636,25.0,5.106,5.237,Song2011,,,,
499,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,2.0,0,0.0,8.0,0.0,84.0,1.3424,0.4577,4.0,0.7574,0.847,1.5619999999999998,2.0626,25.0,5.109,5.24,Song2011,,,,
500,0.0,0.0,0.0,0.0,0.0,0.0,2.989113353,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,97.01088665,1.330896734,0.41888591,3.9701088660000003,0.757309798,0.8408967340000001,1.5514945569999998,2.053423951,900.0,5.130950843,5.2316470939999995,Sheu1989_thesis,,,,
501,0.0,0.0,0.0,0.0,0.0,0.0,3.999871418,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.00012858,1.331199961,0.416480306,3.9600012860000002,0.7564001159999999,0.8411999609999999,1.5519999359999999,2.051200283,900.0,5.135390462,5.237014792,Sheu1989_thesis,,,,
502,0.0,0.0,0.0,0.0,0.0,0.0,4.996513987,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.00348601,1.331498954,0.414108297,3.95003486,0.755503137,0.8414989540000001,1.5524982569999999,2.049007669,900.0,5.133796802,5.2289253360000005,Sheu1989_thesis,,,,
503,0.0,0.0,0.0,0.0,0.0,0.0,6.208675029,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.79132497,1.331862603,0.41122335299999996,3.93791325,0.754412192,0.8418626029999999,1.553104338,2.046340915,900.0,5.134995,5.218057357,Sheu1989_thesis,,,,
504,0.0,0.0,0.0,0.0,0.0,0.0,1.8964450730000002,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,98.10355493,1.330568934,0.42148646100000003,3.9810355489999996,0.758293199,0.8405689340000001,1.550948223,2.055827821,1200.0,5.149571713,5.263468746,Sheu1989_thesis,,,,
505,0.0,0.0,0.0,0.0,0.0,0.0,2.8702817310000004,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,97.12971827,1.330861085,0.41916872899999996,3.971297183,0.757416746,0.840861085,1.551435141,2.05368538,1200.0,5.146661091,5.250062301,Sheu1989_thesis,,,,
506,0.0,0.0,0.0,0.0,0.0,0.0,4.016545949,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.98345405,1.331204964,0.416440621,3.959834541,0.7563851090000001,0.8412049640000001,1.5520082730000002,2.051163599,1200.0,5.147444032,5.252400316,Sheu1989_thesis,,,,
507,0.0,0.0,0.0,0.0,0.0,0.0,6.130259424,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.86974058,1.331839078,0.411409983,3.938697406,0.754482767,0.841839078,1.55306513,2.046513429,1200.0,5.140262883,5.2271433080000005,Sheu1989_thesis,,,,
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,3.9319812610000002,0.0,0.0,96.06801874,1.3476939159999999,0.42104570399999997,3.960680187,0.793028643,0.843145585,1.55,2.0403400940000003,900.0,5.133472895,5.232563208,Sheu1989_thesis,,,,
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,7.64911256,0.0,0.0,92.35088744,1.3644210069999998,0.41636211799999995,3.923508874,0.824252546,0.84611929,1.55,2.021754437,900.0,5.134584239,5.236707928,Sheu1989_thesis,,,,
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,10.90162838,0.0,0.0,89.09837162,1.379057328,0.412263948,3.890983716,0.851573678,0.8487213029999999,1.55,2.005491858,900.0,5.138109919,5.238211032,Sheu1989_thesis,,,,
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,3.905582266,0.0,0.0,96.09441773,1.34757512,0.421078966,3.960944177,0.7928068909999999,0.8431244659999999,1.55,2.040472089,1200.0,5.150637113999999,5.257963319,Sheu1989_thesis,,,,
